Año,Nombre,Frecuencia,Género
2008,ESTELA,418,Mujer
2008,ANE,395,Mujer
2009,DANIEL,6227,Hombre
2009,ALEJANDRO,5895,Hombre
2009,PABLO,5700,Hombre
2009,HUGO,5205,Hombre
2009,ALVARO,4842,Hombre
2009,ADRIAN,4799,Hombre
2009,DAVID,4689,Hombre
2009,JAVIER,3619,Hombre
2009,SERGIO,3279,Hombre
2009,DIEGO,3218,Hombre
2009,IVAN,3049,Hombre
2009,MARIO,2929,Hombre
2009,MARCOS,2916,Hombre
2009,IKER,2856,Hombre
2009,MANUEL,2727,Hombre
2009,CARLOS,2606,Hombre
2009,JORGE,2585,Hombre
2009,MIGUEL,2473,Hombre
2009,SAMUEL,2368,Hombre
2009,LUCAS,2286,Hombre
2009,RUBEN,2073,Hombre
2009,ANTONIO,2068,Hombre
2009,NICOLAS,2015,Hombre
2009,AITOR,1953,Hombre
2009,MARC,1948,Hombre
2009,VICTOR,1910,Hombre
2009,RAUL,1879,Hombre
2009,JUAN,1876,Hombre
2009,HECTOR,1872,Hombre
2009,ALEX,1819,Hombre
2009,ANGEL,1810,Hombre
2009,IZAN,1803,Hombre
2009,GONZALO,1711,Hombre
2009,RODRIGO,1545,Hombre
2009,GUILLERMO,1489,Hombre
2009,JESUS,1469,Hombre
2009,GABRIEL,1401,Hombre
2009,JOSE,1352,Hombre
2009,ALBERTO,1337,Hombre
2009,FRANCISCO,1331,Hombre
2009,ADAM,1321,Hombre
2009,PAU,1316,Hombre
2009,AARON,1292,Hombre
2009,MATEO,1289,Hombre
2009,JAIME,1269,Hombre
2009,MARTIN,1264,Hombre
2009,PEDRO,1259,Hombre
2009,OSCAR,1224,Hombre
2009,LUIS,1189,Hombre
2009,ISMAEL,1153,Hombre
2009,RAFAEL,1136,Hombre
2009,MOHAMED,1108,Hombre
2009,ERIC,1087,Hombre
2009,UNAI,1040,Hombre
2009,DARIO,966,Hombre
2009,FERNANDO,960,Hombre
2009,IGNACIO,954,Hombre
2009,POL,935,Hombre
2009,BRUNO,922,Hombre
2009,JOEL,917,Hombre
2009,MIGUEL ANGEL,905,Hombre
2009,CRISTIAN,898,Hombre
2009,ARNAU,875,Hombre
2009,ANDRES,862,Hombre
2009,ASIER,847,Hombre
2009,MARCO,817,Hombre
2009,JOAN,806,Hombre
2009,ERIK,791,Hombre
2009,FRANCISCO JAVIER,753,Hombre
2009,SANTIAGO,752,Hombre
2009,JOSE MANUEL,741,Hombre
2009,RAYAN,718,Hombre
2009,ENRIQUE,700,Hombre
2009,BIEL,678,Hombre
2009,JOSE ANTONIO,676,Hombre
2009,MARTI,674,Hombre
2009,SAUL,644,Hombre
2009,EDUARDO,642,Hombre
2009,ISAAC,630,Hombre
2009,JAN,626,Hombre
2009,JORDI,624,Hombre
2009,ROBERTO,624,Hombre
2009,ADRIA,584,Hombre
2009,ORIOL,560,Hombre
2009,GERARD,548,Hombre
2009,JUAN JOSE,506,Hombre
2009,GUILLEM,502,Hombre
2009,OMAR,492,Hombre
2009,CHRISTIAN,489,Hombre
2009,LEO,477,Hombre
2009,JUAN MANUEL,475,Hombre
2009,ALEIX,468,Hombre
2009,CESAR,467,Hombre
2009,ROGER,460,Hombre
2009,JOSE LUIS,458,Hombre
2009,YERAY,458,Hombre
2009,JOSE MARIA,447,Hombre
2009,SERGI,447,Hombre
2009,MIKEL,444,Hombre
2009,KEVIN,440,Hombre
2009,LUCIA,6847,Mujer
2009,PAULA,6549,Mujer
2009,MARIA,6113,Mujer
2009,SARA,4417,Mujer
2009,DANIELA,4279,Mujer
2009,CARLA,3976,Mujer
2009,CLAUDIA,3711,Mujer
2009,MARTA,3583,Mujer
2009,IRENE,3545,Mujer
2009,SOFIA,3449,Mujer
2009,ALBA,3377,Mujer
2009,LAURA,3263,Mujer
2009,JULIA,2707,Mujer
2009,CARMEN,2425,Mujer
2009,MARTINA,2353,Mujer
2009,ANA,2274,Mujer
2009,AITANA,2156,Mujer
2009,ELENA,2137,Mujer
2009,ANDREA,2107,Mujer
2009,ADRIANA,2056,Mujer
2009,AINHOA,2034,Mujer
2009,NEREA,2012,Mujer
2009,NATALIA,1787,Mujer
2009,NOA,1749,Mujer
2009,ALEJANDRA,1687,Mujer
2009,ARIADNA,1676,Mujer
2009,ROCIO,1633,Mujer
2009,INES,1613,Mujer
2009,ANGELA,1600,Mujer
2009,MARINA,1580,Mujer
2009,LEIRE,1509,Mujer
2009,LAIA,1375,Mujer
2009,AINARA,1283,Mujer
2009,CRISTINA,1279,Mujer
2009,CARLOTA,1264,Mujer
2009,CELIA,1263,Mujer
2009,CANDELA,1252,Mujer
2009,VALERIA,1198,Mujer
2009,BLANCA,1185,Mujer
2009,EMMA,1174,Mujer
2009,CLARA,1124,Mujer
2009,NURIA,1120,Mujer
2009,ALICIA,1111,Mujer
2009,LOLA,1032,Mujer
2009,JIMENA,990,Mujer
2009,EVA,981,Mujer
2009,VICTORIA,962,Mujer
2009,LEYRE,945,Mujer
2009,MIRIAM,943,Mujer
2009,AROA,940,Mujer
2009,NAIARA,933,Mujer
2009,CAROLINA,925,Mujer
2009,NOELIA,875,Mujer
2009,NORA,854,Mujer
2009,SANDRA,820,Mujer
2009,ISABEL,817,Mujer
2009,SILVIA,799,Mujer
2009,PATRICIA,795,Mujer
2009,RAQUEL,751,Mujer
2009,AYA,717,Mujer
2009,ERIKA,716,Mujer
2009,NAYARA,686,Mujer
2009,MAR,672,Mujer
2009,GABRIELA,665,Mujer
2009,LARA,642,Mujer
2009,AINA,640,Mujer
2009,ELSA,635,Mujer
2009,LORENA,611,Mujer
2009,MIREIA,592,Mujer
2009,ABRIL,590,Mujer
2009,BERTA,583,Mujer
2009,AFRICA,573,Mujer
2009,SALMA,568,Mujer
2009,PAOLA,564,Mujer
2009,JANA,559,Mujer
2009,LIDIA,555,Mujer
2009,ANNA,529,Mujer
2009,BEATRIZ,515,Mujer
2009,MALAK,506,Mujer
2009,DIANA,496,Mujer
2009,GISELA,490,Mujer
2009,HELENA,484,Mujer
2009,FATIMA,470,Mujer
2009,IRIA,464,Mujer
2009,YAIZA,463,Mujer
2009,LUNA,444,Mujer
2009,NAIA,442,Mujer
2009,NADIA,435,Mujer
2009,SHEILA,424,Mujer
2009,JUDITH,416,Mujer
2009,MANUELA,415,Mujer
2009,SARAY,415,Mujer
2009,ANA MARIA,414,Mujer
2009,IRIS,411,Mujer
2009,MARA,406,Mujer
2009,MONICA,406,Mujer
2009,VALENTINA,406,Mujer
2009,ESTHER,399,Mujer
2009,NAHIA,392,Mujer
2009,ALEXANDRA,370,Mujer
2010,DANIEL,6020,Hombre
2010,ALEJANDRO,6006,Hombre
2010,PABLO,5243,Hombre
2010,HUGO,5135,Hombre
2010,ALVARO,4630,Hombre
2010,ADRIAN,4522,Hombre
2010,DAVID,4424,Hombre
2010,JAVIER,3453,Hombre
2010,DIEGO,3424,Hombre
2010,MARIO,2915,Hombre
2010,MARCOS,2901,Hombre
2010,SERGIO,2843,Hombre
2010,IKER,2795,Hombre
2010,IVAN,2654,Hombre
2010,MANUEL,2529,Hombre
2010,JORGE,2404,Hombre
2010,AITOR,2362,Hombre
2010,MIGUEL,2324,Hombre
2010,CARLOS,2301,Hombre
2010,SAMUEL,2274,Hombre
2010,LUCAS,2265,Hombre
2010,NICOLAS,2100,Hombre
2010,RUBEN,1958,Hombre
2010,MARC,1948,Hombre
2010,IZAN,1931,Hombre
2010,ANTONIO,1920,Hombre
2010,GONZALO,1905,Hombre
2010,ALEX,1847,Hombre
2010,JUAN,1802,Hombre
2010,VICTOR,1801,Hombre
2010,HECTOR,1785,Hombre
2010,RAUL,1775,Hombre
2010,ANGEL,1771,Hombre
2010,MATEO,1505,Hombre
2010,GABRIEL,1501,Hombre
2010,MARTIN,1474,Hombre
2010,GUILLERMO,1440,Hombre
2010,RODRIGO,1421,Hombre
2010,JESUS,1416,Hombre
2010,AARON,1407,Hombre
2010,ADAM,1377,Hombre
2010,ALBERTO,1333,Hombre
2010,JOSE,1301,Hombre
2010,PAU,1259,Hombre
2010,JAIME,1251,Hombre
2010,PEDRO,1233,Hombre
2010,DARIO,1206,Hombre
2010,FRANCISCO,1203,Hombre
2010,ERIC,1194,Hombre
2010,OSCAR,1133,Hombre
2010,LUIS,1095,Hombre
2010,UNAI,1091,Hombre
2010,MOHAMED,1079,Hombre
2010,ISMAEL,1064,Hombre
2010,RAFAEL,1057,Hombre
2010,BRUNO,973,Hombre
2010,FERNANDO,924,Hombre
2010,JOEL,906,Hombre
2010,POL,898,Hombre
2010,IGNACIO,888,Hombre
2010,ANDRES,874,Hombre
2010,ASIER,853,Hombre
2010,CRISTIAN,847,Hombre
2010,ARNAU,833,Hombre
2010,RAYAN,821,Hombre
2010,MIGUEL ANGEL,803,Hombre
2010,MARCO,801,Hombre
2010,ERIK,769,Hombre
2010,JOAN,762,Hombre
2010,SANTIAGO,746,Hombre
2010,BIEL,707,Hombre
2010,JOSE ANTONIO,704,Hombre
2010,MARTI,702,Hombre
2010,GERARD,672,Hombre
2010,ENRIQUE,657,Hombre
2010,JOSE MANUEL,656,Hombre
2010,JAN,649,Hombre
2010,FRANCISCO JAVIER,639,Hombre
2010,EDUARDO,637,Hombre
2010,LEO,616,Hombre
2010,ROBERTO,605,Hombre
2010,JORDI,592,Hombre
2010,ISAAC,587,Hombre
2010,ALONSO,584,Hombre
2010,SAUL,558,Hombre
2010,OLIVER,547,Hombre
2010,OMAR,525,Hombre
2010,ORIOL,520,Hombre
2010,ADRIA,495,Hombre
2010,ALEIX,479,Hombre
2010,GUILLEM,474,Hombre
2010,IAN,466,Hombre
2010,CESAR,459,Hombre
2010,YERAY,458,Hombre
2010,MIKEL,454,Hombre
2010,JUAN JOSE,442,Hombre
2010,JON,436,Hombre
2010,NIL,425,Hombre
2010,ARTURO,419,Hombre
2010,JOAQUIN,419,Hombre
2010,LUCIA,6624,Mujer
2010,PAULA,5859,Mujer
2010,MARIA,5767,Mujer
2010,DANIELA,4680,Mujer
2010,SARA,4662,Mujer
2010,CARLA,3711,Mujer
2010,CLAUDIA,3635,Mujer
2010,SOFIA,3528,Mujer
2010,ALBA,3440,Mujer
2010,IRENE,3318,Mujer
2010,MARTA,3205,Mujer
2010,LAURA,3157,Mujer
2010,JULIA,2985,Mujer
2010,MARTINA,2877,Mujer
2010,CARMEN,2390,Mujer
2010,ADRIANA,2344,Mujer
2010,AITANA,2190,Mujer
2010,ELENA,2169,Mujer
2010,ANA,2140,Mujer
2010,NOA,2030,Mujer
2010,NEREA,1906,Mujer
2010,ALEJANDRA,1805,Mujer
2010,AINHOA,1780,Mujer
2010,ANDREA,1738,Mujer
2010,NATALIA,1659,Mujer
2010,INES,1645,Mujer
2010,MARINA,1544,Mujer
2010,ARIADNA,1522,Mujer
2010,ROCIO,1498,Mujer
2010,ANGELA,1470,Mujer
2010,LEIRE,1374,Mujer
2010,VALERIA,1340,Mujer
2010,LAIA,1299,Mujer
2010,AINARA,1297,Mujer
2010,EMMA,1257,Mujer
2010,CELIA,1232,Mujer
2010,CANDELA,1219,Mujer
2010,BLANCA,1213,Mujer
2010,CARLOTA,1212,Mujer
2010,LOLA,1163,Mujer
2010,ALICIA,1148,Mujer
2010,JIMENA,1147,Mujer
2010,CRISTINA,1138,Mujer
2010,NORA,1078,Mujer
2010,NURIA,1021,Mujer
2010,CLARA,1004,Mujer
2010,AROA,966,Mujer
2010,EVA,965,Mujer
2010,CAROLINA,919,Mujer
2010,VICTORIA,908,Mujer
2010,LEYRE,905,Mujer
2010,NOELIA,837,Mujer
2010,NAIARA,792,Mujer
2010,MIRIAM,792,Mujer
2010,ISABEL,792,Mujer
2010,SANDRA,739,Mujer
2010,AINA,734,Mujer
2010,AYA,696,Mujer
2010,LARA,685,Mujer
2010,PATRICIA,682,Mujer
2010,SILVIA,671,Mujer
2010,MALAK,671,Mujer
2010,ERIKA,670,Mujer
2010,GABRIELA,668,Mujer
2010,AFRICA,655,Mujer
2010,NAYARA,644,Mujer
2010,MAR,618,Mujer
2010,ABRIL,618,Mujer
2010,BERTA,606,Mujer
2010,ELSA,585,Mujer
2010,RAQUEL,565,Mujer
2010,HELENA,564,Mujer
2010,PAOLA,563,Mujer
2010,MIREIA,537,Mujer
2010,SALMA,535,Mujer
2010,OLIVIA,514,Mujer
2010,VEGA,505,Mujer
2010,LIDIA,503,Mujer
2010,NAIA,498,Mujer
2010,ALMA,493,Mujer
2010,IRIA,488,Mujer
2010,LORENA,485,Mujer
2010,ANNA,483,Mujer
2010,DIANA,463,Mujer
2010,JANA,461,Mujer
2010,LUNA,460,Mujer
2010,FATIMA,457,Mujer
2010,BEATRIZ,450,Mujer
2010,SARAY,445,Mujer
2010,YAIZA,440,Mujer
2010,MANUELA,417,Mujer
2010,VALENTINA,413,Mujer
2010,MARA,409,Mujer
2010,ALEXIA,404,Mujer
2010,ESTHER,399,Mujer
2010,NADIA,390,Mujer
2010,IRIS,386,Mujer
2010,ALEXANDRA,385,Mujer
2010,ANA MARIA,383,Mujer
2010,TERESA,375,Mujer
2010,MONICA,375,Mujer
2011,ALEJANDRO,5879,Hombre
2011,DANIEL,5858,Hombre
2011,PABLO,4980,Hombre
2011,HUGO,4871,Hombre
2011,ALVARO,4372,Hombre
2011,ADRIAN,4248,Hombre
2011,DAVID,4167,Hombre
2011,DIEGO,3361,Hombre
2011,JAVIER,3325,Hombre
2011,MARIO,3047,Hombre
2011,SERGIO,2775,Hombre
2011,MARCOS,2722,Hombre
2011,MANUEL,2556,Hombre
2011,IKER,2535,Hombre
2011,NICOLAS,2444,Hombre
2011,JORGE,2330,Hombre
2011,IVAN,2277,Hombre
2011,CARLOS,2237,Hombre
2011,MIGUEL,2136,Hombre
2011,LUCAS,2122,Hombre
2011,RUBEN,2067,Hombre
2011,AITOR,2007,Hombre
2011,MARC,1947,Hombre
2011,ANTONIO,1890,Hombre
2011,GONZALO,1836,Hombre
2011,IZAN,1801,Hombre
2011,SAMUEL,1791,Hombre
2011,ALEX,1782,Hombre
2011,JUAN,1725,Hombre
2011,ANGEL,1686,Hombre
2011,HECTOR,1685,Hombre
2011,VICTOR,1680,Hombre
2011,MARTIN,1632,Hombre
2011,MATEO,1606,Hombre
2011,RAUL,1603,Hombre
2011,GUILLERMO,1454,Hombre
2011,ERIC,1430,Hombre
2011,GABRIEL,1413,Hombre
2011,RODRIGO,1388,Hombre
2011,DARIO,1375,Hombre
2011,AARON,1350,Hombre
2011,ADAM,1325,Hombre
2011,JESUS,1291,Hombre
2011,JOSE,1243,Hombre
2011,FRANCISCO,1240,Hombre
2011,PEDRO,1228,Hombre
2011,ALBERTO,1216,Hombre
2011,JAIME,1208,Hombre
2011,PAU,1164,Hombre
2011,UNAI,1158,Hombre
2011,LEO,1097,Hombre
2011,BRUNO,1067,Hombre
2011,LUIS,1014,Hombre
2011,OSCAR,1012,Hombre
2011,JOEL,960,Hombre
2011,MARCO,946,Hombre
2011,MOHAMED,945,Hombre
2011,RAFAEL,937,Hombre
2011,ISMAEL,918,Hombre
2011,ANDRES,900,Hombre
2011,FERNANDO,855,Hombre
2011,IGNACIO,836,Hombre
2011,ARNAU,802,Hombre
2011,ASIER,795,Hombre
2011,POL,783,Hombre
2011,GERARD,781,Hombre
2011,CRISTIAN,760,Hombre
2011,MIGUEL ANGEL,751,Hombre
2011,ERIK,742,Hombre
2011,OLIVER,719,Hombre
2011,RAYAN,716,Hombre
2011,SANTIAGO,699,Hombre
2011,BIEL,695,Hombre
2011,MARTI,684,Hombre
2011,JOAN,682,Hombre
2011,ALONSO,677,Hombre
2011,JAN,630,Hombre
2011,ENRIQUE,611,Hombre
2011,EDUARDO,607,Hombre
2011,FRANCISCO JAVIER,595,Hombre
2011,JOSE ANTONIO,588,Hombre
2011,ISAAC,582,Hombre
2011,ORIOL,576,Hombre
2011,ROBERTO,555,Hombre
2011,ALEIX,551,Hombre
2011,SAUL,537,Hombre
2011,JOSE MANUEL,532,Hombre
2011,NIL,524,Hombre
2011,ADRIA,520,Hombre
2011,YAGO,510,Hombre
2011,JORDI,500,Hombre
2011,IAN,482,Hombre
2011,OMAR,449,Hombre
2011,GUILLEM,443,Hombre
2011,CESAR,441,Hombre
2011,GAEL,439,Hombre
2011,YERAY,439,Hombre
2011,JON,431,Hombre
2011,ANDER,419,Hombre
2011,JUAN JOSE,418,Hombre
2011,LUCIA,6143,Mujer
2011,PAULA,5462,Mujer
2011,MARIA,5339,Mujer
2011,SARA,4345,Mujer
2011,DANIELA,4270,Mujer
2011,CARLA,3937,Mujer
2011,SOFIA,3445,Mujer
2011,ALBA,3329,Mujer
2011,CLAUDIA,3323,Mujer
2011,MARTINA,3315,Mujer
2011,JULIA,3101,Mujer
2011,MARTA,2979,Mujer
2011,IRENE,2909,Mujer
2011,LAURA,2739,Mujer
2011,VALERIA,2566,Mujer
2011,CARMEN,2472,Mujer
2011,ADRIANA,2437,Mujer
2011,ELENA,2258,Mujer
2011,NOA,2129,Mujer
2011,ANA,2072,Mujer
2011,AINHOA,1983,Mujer
2011,NEREA,1944,Mujer
2011,AITANA,1918,Mujer
2011,ALEJANDRA,1875,Mujer
2011,INES,1647,Mujer
2011,MARINA,1606,Mujer
2011,EMMA,1569,Mujer
2011,NATALIA,1565,Mujer
2011,ANDREA,1517,Mujer
2011,ROCIO,1445,Mujer
2011,LAIA,1422,Mujer
2011,ARIADNA,1417,Mujer
2011,ANGELA,1332,Mujer
2011,AINARA,1318,Mujer
2011,CARLOTA,1282,Mujer
2011,JIMENA,1261,Mujer
2011,LOLA,1252,Mujer
2011,CANDELA,1250,Mujer
2011,ALICIA,1203,Mujer
2011,CELIA,1185,Mujer
2011,BLANCA,1140,Mujer
2011,LEIRE,1080,Mujer
2011,CRISTINA,1046,Mujer
2011,CLARA,1010,Mujer
2011,NORA,1009,Mujer
2011,NURIA,909,Mujer
2011,EVA,907,Mujer
2011,AROA,902,Mujer
2011,VICTORIA,887,Mujer
2011,CAROLINA,812,Mujer
2011,ISABEL,771,Mujer
2011,NOELIA,722,Mujer
2011,AINA,715,Mujer
2011,NAIARA,697,Mujer
2011,MAR,687,Mujer
2011,ELSA,678,Mujer
2011,OLIVIA,677,Mujer
2011,ABRIL,662,Mujer
2011,LEYRE,661,Mujer
2011,MIRIAM,644,Mujer
2011,GABRIELA,640,Mujer
2011,VEGA,636,Mujer
2011,ALMA,631,Mujer
2011,ERIKA,621,Mujer
2011,SILVIA,621,Mujer
2011,LARA,608,Mujer
2011,SANDRA,606,Mujer
2011,AFRICA,596,Mujer
2011,HELENA,577,Mujer
2011,AYA,574,Mujer
2011,PATRICIA,565,Mujer
2011,BERTA,563,Mujer
2011,VALENTINA,559,Mujer
2011,MIREIA,541,Mujer
2011,NAYARA,515,Mujer
2011,SALMA,511,Mujer
2011,RAQUEL,505,Mujer
2011,PAOLA,501,Mujer
2011,NAIA,498,Mujer
2011,IRIA,481,Mujer
2011,VERA,479,Mujer
2011,ALEXIA,473,Mujer
2011,ANNA,473,Mujer
2011,MALAK,463,Mujer
2011,MANUELA,460,Mujer
2011,JANA,439,Mujer
2011,DIANA,438,Mujer
2011,ALEXANDRA,437,Mujer
2011,NAHIA,435,Mujer
2011,LIDIA,421,Mujer
2011,MARA,421,Mujer
2011,ANE,414,Mujer
2011,TERESA,409,Mujer
2011,FATIMA,400,Mujer
2011,YAIZA,400,Mujer
2011,ZOE,400,Mujer
2011,BEATRIZ,391,Mujer
2011,ONA,388,Mujer
2011,NADIA,387,Mujer
2011,LUNA,384,Mujer
2012,DANIEL,6234,Hombre
2012,HUGO,5984,Hombre
2012,ALEJANDRO,5744,Hombre
2012,PABLO,5658,Hombre
2012,ALVARO,5111,Hombre
2012,ADRIAN,4698,Hombre
2012,DAVID,4369,Hombre
2012,DIEGO,3619,Hombre
2012,MARIO,3575,Hombre
2012,JAVIER,3371,Hombre
2012,MARCOS,2897,Hombre
2012,MANUEL,2888,Hombre
2012,SERGIO,2840,Hombre
2012,NICOLAS,2808,Hombre
2012,IKER,2694,Hombre
2012,LUCAS,2651,Hombre
2012,IVAN,2447,Hombre
2012,CARLOS,2416,Hombre
2012,MIGUEL,2338,Hombre
2012,JORGE,2304,Hombre
2012,MARTIN,2225,Hombre
2012,MARC,2188,Hombre
2012,ALEX,2058,Hombre
2012,MATEO,2032,Hombre
2012,GONZALO,2029,Hombre
2012,IZAN,2014,Hombre
2012,RUBEN,1999,Hombre
2012,ANTONIO,1971,Hombre
2012,JUAN,1961,Hombre
2012,LEO,1931,Hombre
2012,ANGEL,1890,Hombre
2012,VICTOR,1844,Hombre
2012,SAMUEL,1834,Hombre
2012,AITOR,1781,Hombre
2012,RAUL,1710,Hombre
2012,HECTOR,1630,Hombre
2012,GABRIEL,1568,Hombre
2012,ERIC,1563,Hombre
2012,GUILLERMO,1533,Hombre
2012,RODRIGO,1491,Hombre
2012,ADAM,1446,Hombre
2012,DARIO,1417,Hombre
2012,JESUS,1413,Hombre
2012,JOSE,1363,Hombre
2012,AARON,1307,Hombre
2012,JAIME,1307,Hombre
2012,PEDRO,1242,Hombre
2012,ALBERTO,1239,Hombre
2012,BRUNO,1236,Hombre
2012,JOEL,1233,Hombre
2012,FRANCISCO,1226,Hombre
2012,MARCO,1211,Hombre
2012,PAU,1197,Hombre
2012,LUIS,1177,Hombre
2012,UNAI,1166,Hombre
2012,OSCAR,1049,Hombre
2012,RAFAEL,1030,Hombre
2012,MOHAMED,966,Hombre
2012,FERNANDO,955,Hombre
2012,ISMAEL,944,Hombre
2012,ANDRES,926,Hombre
2012,ERIK,921,Hombre
2012,ASIER,918,Hombre
2012,GERARD,869,Hombre
2012,IGNACIO,859,Hombre
2012,ALONSO,856,Hombre
2012,ARNAU,830,Hombre
2012,POL,829,Hombre
2012,BIEL,789,Hombre
2012,CRISTIAN,783,Hombre
2012,OLIVER,781,Hombre
2012,RAYAN,779,Hombre
2012,JOAN,752,Hombre
2012,SANTIAGO,710,Hombre
2012,MARTI,709,Hombre
2012,JAN,698,Hombre
2012,MIGUEL ANGEL,698,Hombre
2012,NIL,631,Hombre
2012,JOSE ANTONIO,628,Hombre
2012,ISAAC,624,Hombre
2012,ORIOL,620,Hombre
2012,ROBERTO,618,Hombre
2012,ALEIX,599,Hombre
2012,ENRIQUE,598,Hombre
2012,EDUARDO,590,Hombre
2012,IAN,586,Hombre
2012,JOSE MANUEL,579,Hombre
2012,ANDER,573,Hombre
2012,JORDI,564,Hombre
2012,SAUL,560,Hombre
2012,FRANCISCO JAVIER,547,Hombre
2012,YAGO,547,Hombre
2012,CESAR,539,Hombre
2012,ADRIA,525,Hombre
2012,OMAR,523,Hombre
2012,YERAY,517,Hombre
2012,GAEL,501,Hombre
2012,JON,493,Hombre
2012,MIKEL,485,Hombre
2012,GUILLEM,479,Hombre
2012,LUCIA,6363,Mujer
2012,MARIA,5823,Mujer
2012,PAULA,5375,Mujer
2012,DANIELA,4748,Mujer
2012,SARA,4456,Mujer
2012,CARLA,4193,Mujer
2012,MARTINA,3995,Mujer
2012,SOFIA,3822,Mujer
2012,JULIA,3784,Mujer
2012,ALBA,3633,Mujer
2012,VALERIA,3612,Mujer
2012,CLAUDIA,3584,Mujer
2012,IRENE,3105,Mujer
2012,MARTA,2964,Mujer
2012,LAURA,2825,Mujer
2012,NOA,2742,Mujer
2012,CARMEN,2700,Mujer
2012,ADRIANA,2434,Mujer
2012,AINHOA,2364,Mujer
2012,ELENA,2364,Mujer
2012,ANA,2268,Mujer
2012,AITANA,2104,Mujer
2012,EMMA,2085,Mujer
2012,ALEJANDRA,2083,Mujer
2012,NEREA,1943,Mujer
2012,MARINA,1784,Mujer
2012,ARIADNA,1716,Mujer
2012,INES,1677,Mujer
2012,LAIA,1647,Mujer
2012,ANDREA,1599,Mujer
2012,ROCIO,1575,Mujer
2012,AINARA,1521,Mujer
2012,ANGELA,1521,Mujer
2012,CARLOTA,1482,Mujer
2012,JIMENA,1420,Mujer
2012,LOLA,1408,Mujer
2012,CANDELA,1394,Mujer
2012,NATALIA,1348,Mujer
2012,CELIA,1329,Mujer
2012,VALENTINA,1300,Mujer
2012,ALICIA,1297,Mujer
2012,LEIRE,1278,Mujer
2012,BLANCA,1247,Mujer
2012,NORA,1194,Mujer
2012,EVA,1147,Mujer
2012,CLARA,1132,Mujer
2012,CRISTINA,1056,Mujer
2012,VICTORIA,990,Mujer
2012,AROA,947,Mujer
2012,LEYRE,947,Mujer
2012,VEGA,944,Mujer
2012,OLIVIA,939,Mujer
2012,NURIA,907,Mujer
2012,CAROLINA,894,Mujer
2012,NOELIA,821,Mujer
2012,ISABEL,819,Mujer
2012,AINA,812,Mujer
2012,ALMA,797,Mujer
2012,LARA,769,Mujer
2012,ABRIL,752,Mujer
2012,ELSA,740,Mujer
2012,MAR,724,Mujer
2012,MIRIAM,713,Mujer
2012,VERA,708,Mujer
2012,GABRIELA,701,Mujer
2012,NAIARA,672,Mujer
2012,SILVIA,661,Mujer
2012,BERTA,651,Mujer
2012,HELENA,633,Mujer
2012,AYA,604,Mujer
2012,SANDRA,596,Mujer
2012,ERIKA,580,Mujer
2012,NAIA,574,Mujer
2012,MANUELA,568,Mujer
2012,IRIA,565,Mujer
2012,AFRICA,556,Mujer
2012,RAQUEL,554,Mujer
2012,MIREIA,547,Mujer
2012,PAOLA,547,Mujer
2012,MARA,546,Mujer
2012,ANNA,535,Mujer
2012,ALEXIA,529,Mujer
2012,NAYARA,524,Mujer
2012,PATRICIA,524,Mujer
2012,ZOE,521,Mujer
2012,NAHIA,506,Mujer
2012,SALMA,494,Mujer
2012,MALAK,484,Mujer
2012,DIANA,471,Mujer
2012,NADIA,471,Mujer
2012,IRIS,461,Mujer
2012,JANA,461,Mujer
2012,ANE,459,Mujer
2012,LIDIA,440,Mujer
2012,CHLOE,418,Mujer
2012,ARLET,416,Mujer
2012,ONA,411,Mujer
2012,IRATI,405,Mujer
2012,JUDITH,401,Mujer
2012,LUNA,401,Mujer
2013,HUGO,5369,Hombre
2013,DANIEL,4931,Hombre
2013,PABLO,4658,Hombre
2013,ALEJANDRO,4354,Hombre
2013,ALVARO,3972,Hombre
2013,ADRIAN,3583,Hombre
2013,DAVID,3238,Hombre
2013,MARIO,2842,Hombre
2013,DIEGO,2828,Hombre
2013,JAVIER,2584,Hombre
2013,LUCAS,2560,Hombre
2013,NICOLAS,2408,Hombre
2013,MANUEL,2406,Hombre
2013,MARCOS,2272,Hombre
2013,IKER,2082,Hombre
2013,SERGIO,2034,Hombre
2013,IZAN,1977,Hombre
2013,JORGE,1947,Hombre
2013,CARLOS,1938,Hombre
2013,MARTIN,1910,Hombre
2013,LEO,1884,Hombre
2013,MIGUEL,1849,Hombre
2013,MARC,1792,Hombre
2013,MATEO,1774,Hombre
2013,ALEX,1742,Hombre
2013,GONZALO,1672,Hombre
2013,ANTONIO,1627,Hombre
2013,IVAN,1599,Hombre
2013,JUAN,1580,Hombre
2013,ANGEL,1501,Hombre
2013,RUBEN,1463,Hombre
2013,VICTOR,1436,Hombre
2013,HECTOR,1401,Hombre
2013,SAMUEL,1394,Hombre
2013,AITOR,1310,Hombre
2013,ERIC,1275,Hombre
2013,GABRIEL,1257,Hombre
2013,JOEL,1225,Hombre
2013,RAUL,1224,Hombre
2013,JOSE,1205,Hombre
2013,RODRIGO,1205,Hombre
2013,ADAM,1190,Hombre
2013,GUILLERMO,1152,Hombre
2013,DARIO,1135,Hombre
2013,JESUS,1103,Hombre
2013,ERIK,1073,Hombre
2013,BRUNO,1066,Hombre
2013,MARCO,1065,Hombre
2013,FRANCISCO,1056,Hombre
2013,AARON,1023,Hombre
2013,PAU,998,Hombre
2013,PEDRO,998,Hombre
2013,ALBERTO,950,Hombre
2013,JAIME,940,Hombre
